id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
10912,article,bealer:1975,,,1975,,Predication and Matter,Predication and Matter,,,,synthese,31,3/4,493--508,493,,,,,,,,,Reprinted in \citet[279--294]{pelletier_fj:1979},Reprinted in Pelletier (1979),,,,,,,,,english,false,,,bealer,,,1:properties;2:quantities
10913,article,bealer:1978,,,1978,,An Inconsistency in Functionalism,An Inconsistency in Functionalism,,,,synthese,38,3,333--372,333,,,,,,,,,,,,,,,,,,,english,false,,,bealer,,,2:functionalism;3:functionalism_in_the_philosophy_of_mind
10914,article,bealer:1979,,,1979,,"Theories of Properties, Relations, and Propositions","Theories of Properties, Relations, and Propositions",,,,the-journal-of-philosophy,76,11,634--648,634,,,,,,,,,,,,,,,,,,,english,false,,,bealer,,,1:structuralism;2:relations
10915,book,bealer:1982,,,1982,,Quality and Concept,Quality and Concept,,,,,,,,,,,Oxford,,,oxford-university-press,,,,,,,,,,,10.1093/acprof:oso/9780198244288.001.0001,,english,false,,,bealer,,,1:properties
10916,article,bealer:1983,,,1983,,"Completeness in the Theory of Properties, Relations, and Propositions","Completeness in the Theory of Properties, Relations, and Propositions",,,,the-journal-of-symbolic-logic,48,2,415--426,415,,,,,,,,,,,,,,,,,,,english,false,,,bealer,,,1:structuralism;2:relations
10917,article,bealer:1983a,,,1983,,Remarks on Classical Analysis,Remarks on Classical Analysis,,,,the-journal-of-philosophy,80,11,711--712,711,,,,,,,,,,,,,,,,,,,english,false,,,bealer,,,1:explanation;2:paradox_of_analysis
10918,incollection,bealer:1984,,,1984,,Mind and Anti-Mind: Why Thinking Has No Functional Definition,Mind and Anti-Mind: Why Thinking Has No Functional Definition,,,,,,,283--328,283,,,,,,,,,,,,,,,,,,,english,false,,,bealer,,,2:functionalism;3:functionalism_in_the_philosophy_of_mind
10919,incollection,bealer:1987,,,1987,,The Philosophical Limits of Scientific Essentialism,The Philosophical Limits of Scientific Essentialism,,,,,,,289--365,289,,,,,,,,,,,,,,,,,,,english,false,,,bealer,,,1:metaphilosophy
10920,article,bealer:1987a,,,1987,,The Boundary between Philosophy and Cognitive Science,The Boundary between Philosophy and Cognitive Science,,,,the-journal-of-philosophy,84,,553--555,553,,,,,,,,,,,,,,,,,,,english,false,,,bealer,,,1:metaphilosophy
10921,incollection,bealer:1987b,,,1987,,The Logical Status of Mind,The Logical Status of Mind,,,,,,,231--274,231,,,,,,,,,,,,,,,,,,,english,false,,,bealer,,,2:intentionality
10922,incollection,bealer:1988,,,1988,,Fine-Grained Type-Free Intensionality,Fine-Grained Type-Free Intensionality,,,,,,,177--230,177,,,,,,,,,,,,,,,,,,,english,false,,,bealer,,,1:language;2:intensionality
10923,article,bealer:1989,,,1989,,On the Identification of Properties and Propositional Functions,On the Identification of Properties and Propositional Functions,,,,linguistics-and-philosophy,12,1,1--14,1,,,,,,,,,,,,,,,,,,,english,false,,,bealer,,,1:properties;2:predicables;3:propositional_functions
10924,incollection,bealer:1991,,,1991,,Intentionality,Intentionality,,,,,,,,,,,,,,,,,,,,,,,,,,,english,false,,,bealer,,,2:intentionality
10925,article,bealer:1992,,,1992,,The Incoherence of Empiricism,The Incoherence of Empiricism,,,,proceedings-of-the-aristotelian-society-supplementary-volume,66,,99--138,99,,,,,,,,,Reprinted in \citet[163--196]{wagner_sj-warner:1993},Reprinted in Wagner and Warner (1993),,,,,,,,,english,false,,,bealer,,,1:properties;2:universals
10926,article,bealer:1993,,,1993,,Universals,Universals,,,,the-journal-of-philosophy,90,1,5--32,5,,,,,,,,,,,,,,,,,,,english,false,,,bealer,,,1:properties;2:universals
10927,incollection,bealer:1993a,,,1993,,A Solution to Frege's Puzzle,A Solution to Frege's Puzzle,,,,,,,17--60,17,,,,,,,,,,,,,,,,,,,english,false,,,bealer,,,1:representation;2:objects_of_propositional_attitudes;3:propositions
10928,incollection,bealer:1993b,,,1993,,Materialism and the Logical Structure of Intentionality,Materialism and the Logical Structure of Intentionality,,,,,,,101--126,101,,,,,,,,,,,,,,,,,,,english,false,,,bealer,,,1:action;2:intention
10929,incollection,bealer:1994,,,1994,,The Rejection of the Identity Thesis,The Rejection of the Identity Thesis,,,,,,,355--388,355,,,,,,,,,,,,,,,,,,,english,false,,,bealer,,,1:mind_body;2:physicalism
10930,article,bealer:1994a,,,1994,,Mental Properties,Mental Properties,,,,the-journal-of-philosophy,91,4,185--208,185,,,,,,,,,,,,,,,,,,,english,false,,,bealer,,,2:metaphysics_of_mind
10931,article,bealer:1994b,,,1994,,Property Theory: The Type-Free Approach versus the Church Approach,Property Theory: The Type-Free Approach versus the Church Approach,,,,journal-of-philosophical-logic,23,2,139--171,139,,,,,,,,,,,,,,,,,,,english,false,,,bealer,,,1:properties
10932,incollection,bealer:1994c,,,1994,,Toward a New Theory of Content,Toward a New Theory of Content,,,,,,,179--192,179,,,,,,,,,,,,,,,,,,,english,false,,,bealer,,,1:representation;2:content
10933,incollection,bealer:1996,,,1996,,On the Possibility of Philosophical Knowledge,On the Possibility of Philosophical Knowledge,,,,,,,1--34,1,,,,,,,,,,,,,,,,,,,english,false,,,bealer,,,1:metaphilosophy
10934,article,bealer:1996a,,,1996,,A Priori Knowledge and the Scope of Philosophy,A Priori Knowledge and the Scope of Philosophy,,,,philosophical-studies,81,2/3,121--142,121,,,,,,,,,,,,,,,,,10.1007/bf00372777,,english,false,,,bealer,,,1:epistemology;2:a_priori
10935,incollection,bealer:1996b,,,1996,,Intuition [Addendum 1],Intuition [Addendum 1],,,,,,,,,,,,,,,,,Reprinted in the second edition \citep{borchert:2005},"Reprinted in the second edition (Borchert, 2005)",,,,,,,,,english,false,,,bealer,,,1:epistemology;2:intuitions_as_reasons
10936,article,bealer:1997,,,1997,,Self-Consciousness,Self-Consciousness,,,,the-philosophical-review,106,1,69--117,69,,,,,,,,,,,,,,,,,10.2307/2998342,,english,false,,,bealer,,,1:knowledge;2:self_knowledge;3:self_consciousness
10937,incollection,bealer:1998,,,1998,,Intuition and the Autonomy of Philosophy,Intuition and the Autonomy of Philosophy,,,,,,,201--239,201,,,,,,,,,,,,,,,,,,,english,false,,,bealer,,,1:rationality;2:intuition_as_a_faculty
10938,article,bealer:1998a,,,1998,,Propositions,Propositions,,,,mind,107,425,1--32,1,,,,,,,,,Reprinted in \citet{jacquette:2002},Reprinted in Jacquette (2002),,,,,,,,,english,false,,,bealer,,,1:representation;2:objects_of_propositional_attitudes;3:propositions
10939,incollection,bealer:1998b,,,1998,,Universals and Properties,Universals and Properties,,,,,,,131--147,131,,,,,,,,,,,,,,,,,,,english,false,,,bealer,,,1:properties;2:universals
10940,incollection,bealer:1998c,,,1998,,A Theory of Concepts and Concept Possession,A Theory of Concepts and Concept Possession,,,,,,,261--301,261,,,,,,,,,,,,,,,,,,,english,false,,,bealer,,,1:representation;2:concepts;3:concept_possession
10941,incollection,bealer:1998d,,,1998,,"Concept Possession [replies to \citet{kim_jw:1998c}, \citet{tomberlin:1998}, \citet{sosa_d:1998}, \citet{orlando:1998}]","Concept Possession [replies to Kim (1998), Tomberlin (1998), Sosa (1998), Orlando (1998)]",,,,,,,331--338,331,,,,,,,,,,,,,,,,,,,english,false,,,bealer,,,1:representation;2:concepts;3:concept_possession
10942,incollection,bealer:1999,,,1999,,A Theory of the A Priori,A Theory of the A Priori,,,,,,,29--55,29,,,,,,,,,,,,,,,,,,,english,false,,,bealer,,,1:epistemology
10943,incollection,bealer:1999a,,,1999,,The A Priori,The A Priori,,,,,,,243--270,243,,,,,,,,,,,,,,,,,,,english,false,,,bealer,,,1:epistemology;2:a_priori
10944,article,bealer:2000,,,2000,,A Theory of the A Priori,A Theory of the A Priori,,,,pacific-philosophical-quarterly,81,1,1--30,1,,,,,,,,,Reprinted in \citet{jacquette:2002},Reprinted in Jacquette (2002),,,,,,,,,english,false,,,bealer,,,1:representation;2:objects_of_propositional_attitudes;3:propositions
10945,article,bealer:2001,,,2001,,The Self-Consciousness Argument: Why Tooley's Criticisms Fail [on \citet{tooley:2001}],The Self-Consciousness Argument: Why Tooley's Criticisms Fail [on Tooley (2001)],,,,philosophical-studies,105,3,281--307,281,,,,,,,,,,,,,,,,,10.1023/a:1010358801138,,english,false,,,bealer,,,1:knowledge;2:self_knowledge;3:self_consciousness
10946,incollection,bealer:2002,,,2002,,Modal Epistemology and the Rationalist Renaissance,Modal Epistemology and the Rationalist Renaissance,,,,,,,71--126,71,,,,,,,,,,,,,,,,,10.1093/oso/9780198250890.003.0002,,english,false,,,bealer,,,1:representation;2:2d
10947,article,bealer:2004,,,2004,,The Origins of Modal Error,The Origins of Modal Error,,,,dialectica,58,1,11--42,11,,,,,,,,,,,Intuition and Epistemology,Intuition and Epistemology,,,,,10.1111/j.1746-8361.2004.tb00290.x,,english,false,,,bealer,,bodrozic,1:modality;2:modal_epistemology
10948,article,bealer:2004a,,,2004,,An Inconsistency in Direct Reference Theory,An Inconsistency in Direct Reference Theory,,,,the-journal-of-philosophy,101,11,574--593,574,,,,,,,,,,,,,,,,,,,english,false,,,bealer,,,1:reference;2:direct_reference
10949,incollection,bealer:2006,,,2006,,A Definition of Necessity,A Definition of Necessity,,,,,,,17--40,17,,,,,,,,,,,,,,,,,,,english,false,,,bealer,,,1:modality;2:nature_of_modality
10950,incollection,bealer:2006a,,,2006,,Universals and the Defence of \emph{Ante Rem} Realism,Universals and the Defence of Ante Rem Realism,,,,,,,225--238,225,,,,,,,,,,,,,,,,,,,english,false,,,bealer,,,1:properties;2:universals
10951,incollection,bealer:2007,,,2007,,Mental Causation,Mental Causation,,,,,,,23--54,23,,,,,,,,,,,,,,,,,,,english,false,,,bealer,,,
10952,incollection,bealer:2008,,,2008,,Intuition and Modal Error,Intuition and Modal Error,,,,,,,189--224,189,,,,,,,,,,,,,,,,,,,english,false,,,bealer,,,1:epistemology;2:intuitions_as_reasons
10953,incollection,bealer:2010,,,2010,,The Self-Consciousness Argument: Functionalism and the Corruption of Content,The Self-Consciousness Argument: Functionalism and the Corruption of Content,,,,,,,137--159,137,,,,,,,,,,,,,,,,,,,english,false,,,bealer,,,2:functionalism;3:functionalism_in_the_philosophy_of_mind
10954,article,beall-armourgarb:2001,,,2001,,Can Deflationists be Dialetheists?,Can Deflationists be Dialetheists?,,,,journal-of-philosophical-logic,30,6,593--608,593,,,,,,,,,,,,,,,,,,,english,false,,,beall;armourgarb,,,1:truth;2:dialetheism
10955,article,beall-armourgarb:2002,,,2002,,Further Remarks on Truth and Contradiction,Further Remarks on Truth and Contradiction,,,,the-philosophical-quarterly,52,207,217--225,217,,,,,,,,,,,,,,,,,,,english,false,,,beall;armourgarb,,,1:truth;2:dialetheism
10956,article,beall-armourgarb:2003,,,2003,,Should Deflationists Be Dialetheists?,Should Deflationists Be Dialetheists?,,,,nous,37,2,303--324,303,,,,,,,,,,,,,,,,,,,english,false,,,beall;armourgarb,,,1:truth;2:dialetheism
10957,book,beall-armourgarb:2005,,,2005,,Deflationism and Paradox,Deflationism and Paradox,Deflationism and Paradox,Deflationism and Paradox,,,,,,,,,Oxford,,,oxford-university-press,,,,,,,,,,,10.1093/oso/9780199287116.001.0001,,english,false,,,,beall;armourgarb,,1:truth;2:semantic_paradoxes
10958,incollection,beall-armourgarb:2005a,,,2005,,A Short Introduction,A Short Introduction,,,,,,,1--6,1,,,,,,,,,,,,,,,,,,,english,false,,,beall;armourgarb,,,1:truth;2:semantic_paradoxes
10959,article,beall-bueno:2002,,,2002,,The Simple Liar without Bivalence,The Simple Liar without Bivalence,,,,analysis,62,1,22--26,22,,,,,,,,,,,,,,,,,,,english,false,,,beall;bueno_o,,,1:logic;2:curry_paradox
10960,article,beall-colyvan:2001,,,2001,,Looking for Contradictions,Looking for Contradictions,,,,australasian-journal-of-philosophy,79,4,,,,,,,,,,,,,,,,,,,,,english,false,,,beall;colyvan,,,1:truth;2:dialetheism
10961,article,beall-colyvan:2001a,,,2001,,Heaps of Gluts and Hyde-ing the Sorites [reply to \citet{hyde_d:2001}],Heaps of Gluts and Hyde-ing the Sorites [reply to Hyde (2001)],,,,mind,110,438,401--408,401,,,,,,,,,,,,,,,,,,,english,false,,,beall;colyvan,,,1:vagueness
10962,article,beall-cotnoir:2017,,,2017,,God of the Gaps: A Neglected Reply to God's Stone Problem,God of the Gaps: A Neglected Reply to God's Stone Problem,,,,analysis,77,4,681--689,681,,,,,,,,,,,,,,,,,,,english,false,,,beall;cotnoir,,,1:religion;2:divine_attributes;3:divine_omnipotence
10963,article,beall-etal:2011,,,2011,,Can U Do This?,Can U Do This?,,,,analysis,71,2,280--286,280,,,,,,,,,,,,,,,,,,,english,false,,,beall;priest_g;weber_z,,,1:truth;2:dialetheism
10964,incollection,beall-etal:2014,,,2014,,Glutty Theories and the Logic of Antinomies,Glutty Theories and the Logic of Antinomies,,,,,,,224--232,224,,,,,,,,,,,,,,,,,,,english,false,,,beall;hughes_m;vandergrift,,,1:truth;2:dialetheism
10965,book,beall-etal:2018,,,2018,,Formal Theories of Truth,Formal Theories of Truth,,,,,,,,,,,Oxford,,,oxford-university-press,,,,,,,,,,,,,english,false,,,beall;glanzberg;ripley_d,,,1:truth;2:logic_of_truth
10966,incollection,beall-glanzberg:2008,,,2008,,Where the Paths Meet: Remarks on Truth and Paradox,Where the Paths Meet: Remarks on Truth and Paradox,,,,,,,169--198,169,,,,,,,,,,,,,,,,,,,english,false,,,beall;glanzberg,,,1:truth;2:logic_of_truth
10967,article,beall-murzi:2013,,,2013,,Two Flavors of Curry's Paradox,Two Flavors of Curry's Paradox,,,,the-journal-of-philosophy,110,3,143--165,143,,,,,,,,,,,,,,,,,,,english,false,,,beall;murzi,,,1:logic;2:curry_paradox
10968,article,beall-restall:2000,,,2000,,Logical Pluralism,Logical Pluralism,,,,australasian-journal-of-philosophy,78,4,475--493,475,,,,,,,,,,,,,,,,,,,english,false,,,beall;restall,,,1:logic;2:logical_pluralism
10969,book,beall-restall:2006,,,2006,,Logical Pluralism,Logical Pluralism,,,,,,,,,,,Oxford,,,oxford-university-press,,,,,,,,,,,10.1093/acprof:oso/9780199288403.001.0001,,english,false,,,beall;restall,,,1:logic;2:logical_pluralism
10970,incollection,beall-ripley:2018,,,2018,,Non-Classical Theories of Truth,Non-Classical Theories of Truth,,,,,,,739--754,739,,,,,,,,,,,,,,,,,,,english,false,,,beall;ripley_d,,,1:truth
10971,book,beall-vanfraassen:2003,useprefix=true,,2003,,Possibilities and Paradox -- an introduction to modal and many-valued logic,Possibilities and Paradox – an introduction to modal and many-valued logic,,,,,,,,,,,Oxford,,,oxford-university-press,,,,,,,,,,,,,english,false,,,beall;vanfraassen,,,1:logic;2:logic_course
10972,article,beall:1999,,,1999,,Completing Sorensen's Menu: A Non-Modal Yabloesque Curry,Completing Sorensen's Menu: A Non-Modal Yabloesque Curry,,,,mind,108,432,737--739,737,,,,,,,,,,,,,,,,,,,english,false,,,beall,,,1:logic;2:curry_paradox
10973,article,beall:1999a,,,1999,,From Full Blooded Platonism to Really Full Blooded Platonism,From Full Blooded Platonism to Really Full Blooded Platonism,,,,philosophia-mathematica,7,3,321--325,321,,,,,,,,,,,,,,,,,,,english,false,,,beall,,,1:mathematics;2:nature_of_mathematics;3:mathematical_platonism
10974,article,beall:2000,,,2000,,Is the Observable World Consistent?,Is the Observable World Consistent?,,,,australasian-journal-of-philosophy,78,1,113--118,113,,,,,,,,,,,,,,,,,,,english,false,,,beall,,,1:truth;2:dialetheism
10975,article,beall:2000a,,,2000,,On Truthmakers for Negative Truths,On Truthmakers for Negative Truths,,,,australasian-journal-of-philosophy,78,2,264--268,264,,,,,,,,,,,,,,,,,,,english,false,,,beall,,,1:truth;2:truthmakers
10976,article,beall:2000b,,,2000,,"Fitch's Proof, Verificationism and the Knower Paradox","Fitch's Proof, Verificationism and the Knower Paradox",,,,australasian-journal-of-philosophy,78,2,241--247,241,,,,,,,,,,,,,,,,,,,english,false,,,beall,,,1:epistemology;2:epistemic_logic;3:fitch_s_paradox
10977,article,beall:2000c,,,2000,,On the Identity Theory of Truth,On the Identity Theory of Truth,,,,philosophy,75,291,127--130,127,,,,,,,,,,,,,,,,,,,english,false,,,beall,,,1:truth;2:identity_theory_of_truth
10978,article,beall:2000d,,,2000,,"Minimalism, Gaps, and the Holton Conditional","Minimalism, Gaps, and the Holton Conditional",,,,analysis,60,4,340--351,340,,,,,,,,,,,,,,,,,,,english,false,,,beall,,,1:truth;2:excluded_middle;3:bivalence
10979,article,beall:2000e,,,2000,,On Mixed Inferences and Pluralism About Truth Predicates,On Mixed Inferences and Pluralism About Truth Predicates,,,,the-philosophical-quarterly,50,200,380--382,380,,,,,,,,,,,,,,,,,,,english,false,,,beall,,,1:truth;2:pluralism_about_truth
10980,article,beall:2000f,,,2000,,A Neglected Response to the Grim Result [on \citet{grim_p:1984}],A Neglected Response to the Grim Result [on Grim (1984)],,,,analysis,60,1,38--41,38,,,,,,,,,,,,,,,,,,,english,false,,,beall,,,1:modality;2:possible_worlds
10981,article,beall:2001a,,,2001,,Is Yablo's Paradox Non-Circular?,Is Yablo's Paradox Non-Circular?,,,,analysis,61,3,176--187,176,,,,,,,,,,,,,,,,,,,english,false,,,beall,,,1:truth;2:semantic_paradoxes;3:yablo_s_paradox
10982,article,beall:2001b,,,2001,,A Priestly Recipe for Explosive Curry,A Priestly Recipe for Explosive Curry,,,,logical-studies,7,,,,,,,,,,,,,,,,,,,,,,english,false,,,beall,,,1:logic;2:curry_paradox
10983,article,beall:2001c,,,2001,,A Neglected Deflationary Approach to the Liar,A Neglected Deflationary Approach to the Liar,,,,analysis,61,2,129--136,129,,,,,,,,,,,,,,,,,,,english,false,,,beall,,,1:truth;2:semantic_paradoxes;3:liar
10984,article,beall:2001d,,,2001,,Dialetheism and the Probability of Contradictions,Dialetheism and the Probability of Contradictions,,,,australasian-journal-of-philosophy,79,1,114--118,114,,,,,,,,,,,,,,,,,,,english,false,,,beall,,,1:truth;2:dialetheism
10985,article,beall:2001e,,,2001,,Review of \citet{soames:1999},Review of Soames (1999),,,,australasian-journal-of-philosophy,79,2,304--306,304,,,,,,,,,,,,,,,,,,,english,false,,,beall,,,1:truth;2:dialetheism
10986,article,beall:2001f,,,2001,,Review of \citet{phil-issues:1997},Review of Villanueva (1997),,,,australasian-journal-of-philosophy,79,2,309--310,309,,,,,,,,,,,,,,,,,,,english,false,,,beall,,,1:truth;2:dialetheism
10987,article,beall:2001g,,,2001,,Review of \citet{humphreys_p-fetzer:1998},Review of Humphreys and Fetzer (1998),,,,australasian-journal-of-philosophy,79,2,308--309,308,,,,,,,,,,,,,,,,,,,english,false,,,beall,,,1:truth;2:dialetheism
10988,article,beall:2001h,,,2001,,Existential Claims and Platonism,Existential Claims and Platonism,,,,philosophia-mathematica,9,1,80--86,80,,,,,,,,,,,,,,,,,,,english,false,,,beall,,,1:ontology;2:ontological_commitment
10989,article,beall:2002,,,2002,,Deflationism and Gaps: Untying `Not's in the Debate,Deflationism and Gaps: Untying ‘Not's in the Debate,,,,analysis,62,4,,,,,,,,,,,,,,,,,,,,,english,false,,,beall,,,1:truth;2:excluded_middle;3:bivalence
10990,article,beall:2002a,,,2002,,Review of \citet{sorensen_ra:2000},Review of Sørensen (2000),,,,notre-dame-philosophical-reviews,8,13,,,,,,,,,,,,,,,,,,,,,english,false,,,beall,,,1:vagueness
10991,book,beall:2003,,,2003,,Liars and Heaps: New Essays on Paradox,Liars and Heaps: New Essays on Paradox,Liars and Heaps: New Essays on Paradox,Liars and Heaps: New Essays on Paradox,,,,,,,,,Oxford,,,oxford-university-press,,,,,,,,,,,,,english,false,,,,beall,,1:truth;2:semantic_paradoxes;3:liar
10992,incollection,beall:2003a,,,2003,,On the Singularity Theory of Denotation,On the Singularity Theory of Denotation,,,,,,,253--261,253,,,,,,,,,,,,,,,,,,,english,false,,,beall,,,1:vagueness;2:fuzzy_logic
10993,incollection,beall:2003b,,,2003,,Introduction,Introduction,,,,,,,1--6,1,,,,,,,,,,,,,,,,,,,english,false,,,beall,,,1:vagueness;2:fuzzy_logic
10994,article,beall:2003c,,,2003,,Review of \citet{mcginn_c:2000},Review of McGinn (2000),,,,australasian-journal-of-philosophy,81,4,,,,,,,,,,,,,,,,,,,,,english,false,,,beall,,,1:truth;2:dialetheism
10995,article,beall:2003d,,,2003,,Review of \citet{field_h:2001},Review of Field (2001),,,,australasian-journal-of-philosophy,81,3,437--439,437,,,,,,,,,,,,,,,,,,,english,false,,,beall,,,1:truth;2:dialetheism
10996,incollection,beall:2004,,,2004,,True and False -- As If,True and False – As If,,,,,,,197--216,197,,,,,,,,,,,,,,,,,,,english,false,,,beall,,,1:truth;2:dialetheism;3:truth_value_gluts
10997,incollection,beall:2004a,,,2004,,Introduction: At the Intersection of Truth and Falsity,Introduction: At the Intersection of Truth and Falsity,,,,,,,1--21,1,,,,,,,,,,,,,,,,,,,english,false,,,beall,,,1:truth;2:dialetheism
10998,incollection,beall:2005,,,2005,,Transparent Disquotationalism,Transparent Disquotationalism,,,,,,,7--22,7,,,,,,,,,,,,,,,,,,,english,false,,,beall,,,1:truth;2:semantic_paradoxes
10999,incollection,beall:2006,,,2006,,Modelling the `Ordinary View',Modelling the ‘Ordinary View',,,,,,,61--75,61,,,,,,,,,,,,,,,,,,,english,false,,,beall,,,1:truth;2:relative_truth
11000,article,beall:2006a,,,2006,,Introductory Remarks,Introductory Remarks,,,,the-monist,89,1,3--8,3,,,,,,,,,,,,,,,,,,,english,false,,,beall,,,1:truth;2:dialetheism
11001,article,beall:2006b,,,2006,,"True, False and Paranormal","True, False and Paranormal",,,,analysis,66,,102--114,102,,,,,,,,,,,,,,,,,,,english,false,,,beall,,,1:truth;2:excluded_middle;3:bivalence
11002,incollection,beall:2006c,,,2006,,Negation's Holiday: Aspectival Dialetheism,Negation's Holiday: Aspectival Dialetheism,,,,,,,169--192,169,,,,,,,,,,,,,,,,,,,english,false,,,beall,,,1:logic;2:negation
11003,book,beall:2007,,,2007,,Revenge of the Liar: New Essays on the Paradox,Revenge of the Liar: New Essays on the Paradox,Revenge of the Liar: New Essays on the Paradox,Revenge of the Liar: New Essays on the Paradox,,,,,,,,,Oxford,,,oxford-university-press,,,,,,,,,,,10.1093/oso/9780199233915.001.0001,,english,false,,,,beall,,1:truth;2:semantic_paradoxes;3:liar
11004,incollection,beall:2007a,,,2007,,Prolegomenon to Future Revenge,Prolegomenon to Future Revenge,,,,,,,1--30,1,,,,,,,,,,,,,,,,,,,english,false,,,beall,,,1:truth;2:semantic_paradoxes;3:liar
11005,incollection,beall:2007b,,,2007,,Truth and Paradox: A Philosophical Sketch,Truth and Paradox: A Philosophical Sketch,,,,,,,325--410,325,,,,,,,,,,,,,,,,,,,english,false,,,beall,,,1:truth;2:logic_of_truth
11006,incollection,beall:2008,,,2008,,"``Unsettledness'' in a Bivalent Language: A Modest, Nonepistemic Idea","“Unsettledness” in a Bivalent Language: A Modest, Nonepistemic Idea",,,,,,,17--28,17,,,,,,,,,,,,,,,,,,,english,false,,,beall,,,1:vagueness
11007,book,beall:2009,,,2009,,Spandrels of Truth,Spandrels of Truth,,,,,,,,,,,Oxford,,,oxford-university-press,,,,,,,,,,,,,english,false,,,beall,,,1:truth;2:dialetheism
11008,incollection,beall:2009a,,,2009,,Knowability and Possible Epistemic Oddities,Knowability and Possible Epistemic Oddities,,,,,,,105--127,105,,,,,,,,,,,,,,,,,,,english,false,,,beall,,,1:epistemology;2:epistemic_logic;3:fitch_s_paradox
11009,incollection,beall:2010,,,2010,,Vague Intensions: A Modest Marriage Proposal,Vague Intensions: A Modest Marriage Proposal,,,,,,,187--199,187,,,,,,,,,,,,,,,,,,,english,false,,,beall,,,1:vagueness
